Time,Channel,OrigBytes,CompressedBytes,SentBytes
2021-06-07 12:02:10.011746,1031,133744207,22071360,22071360
2021-06-07 12:02:10.011758,1021,57610498,17206056,17206056
2021-06-07 12:02:10.011771,10001,37171882,3658775,3658775
2021-06-07 12:02:10.011793,0,0,0,1208905596
2021-06-07 12:05:10.087979,1044,30792,87244,87244
2021-06-07 12:05:10.087993,1043,30792,87244,87244
2021-06-07 12:05:10.088006,1042,30792,87244,87244
2021-06-07 12:05:10.088018,1014,724315310,190559362,190559362
2021-06-07 12:05:10.088031,1011,745415498,195733061,195733061
2021-06-07 12:05:10.088043,1022,52430667,15922808,15922808
2021-06-07 12:05:10.088058,1061,11817264,3208109,3208109
2021-06-07 12:05:10.088071,1012,757489018,199410923,199410923
2021-06-07 12:05:10.088083,1023,54555282,16531007,16531007
2021-06-07 12:05:10.088095,5001,121667729,42739502,42739502
2021-06-07 12:05:10.088108,10,109149469,45521740,45521740
2021-06-07 12:05:10.088120,1034,121733882,18853498,18853498
2021-06-07 12:05:10.088132,1033,128529616,20588920,20588920
2021-06-07 12:05:10.088145,1041,30792,87244,87244
2021-06-07 12:05:10.088157,3011,50037,106489,106489
2021-06-07 12:05:10.088169,3001,69282,116531,116531
2021-06-07 12:05:10.088181,11,1517983,1199067,1199067
2021-06-07 12:05:10.088199,2,1077096,332319,332319
2021-06-07 12:05:10.088212,1051,524587637,146835086,146835086
2021-06-07 12:05:10.088224,1024,79900687,22996020,22996020
2021-06-07 12:05:10.088237,4001,142785,425975,425975
2021-06-07 12:05:10.088249,1013,744879047,196306355,196306355
2021-06-07 12:05:10.088262,1,202460423,33011249,33011249
2021-06-07 12:05:10.088274,1032,119342061,18069939,18069939
2021-06-07 12:05:10.088287,1031,134582008,22150753,22150753
2021-06-07 12:05:10.088299,1021,57822307,17262073,17262073
2021-06-07 12:05:10.088312,10001,37520407,3693110,3693110
2021-06-07 12:05:10.088335,0,0,0,1211922872
2021-06-07 12:08:10.167150,1044,31080,88060,88060
2021-06-07 12:08:10.167165,1043,31080,88060,88060
2021-06-07 12:08:10.167177,1042,31080,88060,88060
2021-06-07 12:08:10.167195,1014,725557633,190889100,190889100
2021-06-07 12:08:10.167208,1011,746693185,196070833,196070833
2021-06-07 12:08:10.167223,1022,52652087,15981225,15981225
2021-06-07 12:08:10.167236,1061,11837777,3214503,3214503
2021-06-07 12:08:10.167248,1012,758768276,199750322,199750322
2021-06-07 12:08:10.167261,1023,54786920,16591636,16591636
2021-06-07 12:08:10.167273,5001,122063875,42859902,42859902
2021-06-07 12:08:10.167286,10,109283956,45587007,45587007
2021-06-07 12:08:10.167298,1034,122556405,18930533,18930533
2021-06-07 12:08:10.167310,1033,129367231,20668837,20668837
2021-06-07 12:08:10.167323,1041,31080,88060,88060
2021-06-07 12:08:10.167335,3011,50505,107485,107485
2021-06-07 12:08:10.167348,3001,69930,117619,117619
2021-06-07 12:08:10.167362,11,1520120,1201586,1201586
2021-06-07 12:08:10.167374,2,1082838,334826,334826
2021-06-07 12:08:10.167387,1051,526203471,147260593,147260593
2021-06-07 12:08:10.167399,1024,80162069,23065190,23065190
2021-06-07 12:08:10.167412,4001,144105,429935,429935
2021-06-07 12:08:10.167425,1013,746131496,196639155,196639155
2021-06-07 12:08:10.167437,1,204351238,33346623,33346623
2021-06-07 12:08:10.167450,1032,120168371,18148078,18148078
2021-06-07 12:08:10.167462,1031,135419829,22231086,22231086
2021-06-07 12:08:10.167474,1021,58034118,17318251,17318251
2021-06-07 12:08:10.167491,10001,37868932,3727445,3727445
2021-06-07 12:08:10.167512,0,0,0,1214824010
2021-06-07 12:11:10.244367,1044,31368,88876,88876
2021-06-07 12:11:10.244381,1043,31368,88876,88876
2021-06-07 12:11:10.244394,1042,31368,88876,88876
2021-06-07 12:11:10.244406,1014,726799954,191218523,191218523
2021-06-07 12:11:10.244419,1011,747970868,196408483,196408483
2021-06-07 12:11:10.244434,1022,52873511,16039734,16039734
2021-06-07 12:11:10.244446,1061,11858294,3221154,3221154
2021-06-07 12:11:10.244459,1012,760047532,200089633,200089633
2021-06-07 12:11:10.244471,1023,55018558,16652298,16652298
2021-06-07 12:11:10.244484,5001,122460023,42980387,42980387
2021-06-07 12:11:10.244496,10,109418417,45650898,45650898
2021-06-07 12:11:10.244508,1034,123378928,19007612,19007612
2021-06-07 12:11:10.244520,1033,130204834,20748186,20748186
2021-06-07 12:11:10.244533,1041,31368,88876,88876
2021-06-07 12:11:10.244545,3011,50973,108481,108481
2021-06-07 12:11:10.244559,3001,70578,118707,118707
2021-06-07 12:11:10.244572,11,1522128,1203958,1203958
2021-06-07 12:11:10.244584,2,1087623,336915,336915
2021-06-07 12:11:10.244597,1051,527819261,147685091,147685091
2021-06-07 12:11:10.244609,1024,80423445,23133984,23133984
2021-06-07 12:11:10.244622,4001,145425,433895,433895
2021-06-07 12:11:10.244634,1013,747383945,196972027,196972027
2021-06-07 12:11:10.244647,1,206242321,33694553,33694553
2021-06-07 12:11:10.244659,1032,120994683,18226317,18226317
2021-06-07 12:11:10.244671,1031,136257620,22309714,22309714
2021-06-07 12:11:10.244684,1021,58245931,17374507,17374507
2021-06-07 12:11:10.244698,10001,38217457,3761780,3761780
2021-06-07 12:11:10.244719,0,0,0,1217732341
2021-06-07 12:14:10.326228,1044,31656,89692,89692
2021-06-07 12:14:10.326242,1043,31656,89692,89692
2021-06-07 12:14:10.326255,1042,31656,89692,89692
2021-06-07 12:14:10.326267,1014,728042277,191548267,191548267
2021-06-07 12:14:10.326283,1011,749248557,196746505,196746505
2021-06-07 12:14:10.326295,1022,53094929,16097912,16097912
2021-06-07 12:14:10.326308,1061,11878805,3227418,3227418
2021-06-07 12:14:10.326320,1012,761326786,200428825,200428825
2021-06-07 12:14:10.326332,1023,55250198,16713104,16713104
2021-06-07 12:14:10.326345,5001,122856171,43100872,43100872
2021-06-07 12:14:10.326357,10,109552912,45716741,45716741
2021-06-07 12:14:10.326370,1034,124201431,19083348,19083348
2021-06-07 12:14:10.326382,1033,131042453,20828439,20828439
2021-06-07 12:14:10.326394,1041,31656,89692,89692
2021-06-07 12:14:10.326408,3011,51441,109477,109477
2021-06-07 12:14:10.326421,3001,71226,119794,119794
2021-06-07 12:14:10.326433,11,1524007,1206177,1206177
2021-06-07 12:14:10.326446,2,1093365,339418,339418
2021-06-07 12:14:10.326458,1051,529435123,148113260,148113260
2021-06-07 12:14:10.326471,1024,80684825,23203005,23203005
2021-06-07 12:14:10.326483,4001,146745,437855,437855
2021-06-07 12:14:10.326495,1013,748636388,197304376,197304376
2021-06-07 12:14:10.326508,1,208133382,34042197,34042197
2021-06-07 12:14:10.326520,1032,121820979,18303485,18303485
2021-06-07 12:14:10.326532,1031,137095425,22389169,22389169
2021-06-07 12:14:10.326547,1021,58457746,17430862,17430862
2021-06-07 12:14:10.326559,10001,38565982,3796115,3796115
2021-06-07 12:14:10.326580,0,0,0,1220645389
2021-06-07 12:17:10.409541,1044,31944,90508,90508
2021-06-07 12:17:10.409556,1043,31944,90508,90508
2021-06-07 12:17:10.409569,1042,31944,90508,90508
2021-06-07 12:17:10.409584,1014,729284604,191878156,191878156
2021-06-07 12:17:10.409597,1011,750526246,197084634,197084634
2021-06-07 12:17:10.409612,1022,53316345,16155817,16155817
2021-06-07 12:17:10.409624,1061,11899318,3233813,3233813
2021-06-07 12:17:10.409637,1012,762606042,200768192,200768192
2021-06-07 12:17:10.409650,1023,55481836,16773806,16773806
2021-06-07 12:17:10.409662,5001,123252317,43221245,43221245
2021-06-07 12:17:10.409674,10,109687401,45782080,45782080
2021-06-07 12:17:10.409687,1034,125023946,19160244,19160244
2021-06-07 12:17:10.409699,1033,131880060,20908028,20908028
2021-06-07 12:17:10.409712,1041,31944,90508,90508
2021-06-07 12:17:10.409726,3011,51909,110473,110473
2021-06-07 12:17:10.409739,3001,71874,120882,120882
2021-06-07 12:17:10.409751,11,1526148,1208882,1208882
2021-06-07 12:17:10.409763,2,1098150,341511,341511
2021-06-07 12:17:10.409776,1051,531050901,148536733,148536733
2021-06-07 12:17:10.409788,1024,80946203,23271835,23271835
2021-06-07 12:17:10.409801,4001,148065,441815,441815
2021-06-07 12:17:10.409813,1013,749888841,197637474,197637474
2021-06-07 12:17:10.409825,1,210024555,34394851,34394851
2021-06-07 12:17:10.409838,1032,122647281,18381234,18381234
2021-06-07 12:17:10.409852,1031,137933218,22467937,22467937
2021-06-07 12:17:10.409864,1021,58669561,17487224,17487224
2021-06-07 12:17:10.409877,10001,38914507,3830450,3830450
2021-06-07 12:17:10.409898,0,0,0,1223559348
2021-06-07 12:20:10.497042,1044,32232,91324,91324
2021-06-07 12:20:10.497057,1043,32232,91324,91324
2021-06-07 12:20:10.497072,1042,32232,91324,91324
2021-06-07 12:20:10.497084,1014,730526925,192207639,192207639
2021-06-07 12:20:10.497097,1011,751803937,197422792,197422792
2021-06-07 12:20:10.497109,1022,53537763,16214000,16214000
2021-06-07 12:20:10.497122,1061,11919833,3240335,3240335
2021-06-07 12:20:10.497136,1012,763885298,201107485,201107485
2021-06-07 12:20:10.497149,1023,55713476,16834593,16834593
2021-06-07 12:20:10.497161,5001,123648457,43341325,43341325
2021-06-07 12:20:10.497174,10,109821878,45846913,45846913
2021-06-07 12:20:10.497191,1034,125846457,19236567,19236567
2021-06-07 12:20:10.497203,1033,132717673,20987946,20987946
2021-06-07 12:20:10.497217,1041,32232,91324,91324
2021-06-07 12:20:10.497230,3011,52377,111469,111469
2021-06-07 12:20:10.497244,3001,72522,121970,121970
2021-06-07 12:20:10.497256,11,1528158,1211344,1211344
2021-06-07 12:20:10.497268,2,1103892,344017,344017
2021-06-07 12:20:10.497281,1051,532666597,148954670,148954670
2021-06-07 12:20:10.497293,1024,81207577,23340439,23340439
2021-06-07 12:20:10.497306,4001,149385,445775,445775
2021-06-07 12:20:10.497318,1013,751141288,197970140,197970140
2021-06-07 12:20:10.497330,1,211915604,34740915,34740915
2021-06-07 12:20:10.497344,1032,123473575,18458415,18458415
2021-06-07 12:20:10.497356,1031,138771019,22547239,22547239
2021-06-07 12:20:10.497369,1021,58881374,17543347,17543347
2021-06-07 12:20:10.497381,10001,39263032,3864785,3864785
2021-06-07 12:20:10.497402,0,0,0,1226459416
2021-06-07 12:23:10.586437,1044,32520,92140,92140
2021-06-07 12:23:10.586454,1043,32520,92140,92140
2021-06-07 12:23:10.586468,1042,32520,92140,92140
2021-06-07 12:23:10.586482,1014,731769246,192536998,192536998
2021-06-07 12:23:10.586497,1011,753081624,197760805,197760805
2021-06-07 12:23:10.586510,1022,53759185,16272654,16272654
2021-06-07 12:23:10.586524,1061,11940346,3246730,3246730
2021-06-07 12:23:10.586538,1012,765164548,201446693,201446693
2021-06-07 12:23:10.586551,1023,55945116,16895371,16895371
2021-06-07 12:23:10.586565,5001,124044597,43461446,43461446
2021-06-07 12:23:10.586579,10,109957764,45912905,45912905
2021-06-07 12:23:10.586600,1034,126668960,19312340,19312340
2021-06-07 12:23:10.586614,1033,133555294,21068328,21068328
2021-06-07 12:23:10.586628,1041,32520,92140,92140
2021-06-07 12:23:10.586642,3011,52845,112465,112465
2021-06-07 12:23:10.586655,3001,73170,123058,123058
2021-06-07 12:23:10.586669,11,1529654,1213316,1213316
2021-06-07 12:23:10.586683,2,1108677,346098,346098
2021-06-07 12:23:10.586697,1051,534282365,149377077,149377077
2021-06-07 12:23:10.586711,1024,81468963,23409847,23409847
2021-06-07 12:23:10.586725,4001,150705,449735,449735
2021-06-07 12:23:10.586739,1013,752393733,198302632,198302632
2021-06-07 12:23:10.586754,1,213806583,35083925,35083925
2021-06-07 12:23:10.586768,1032,124299875,18535700,18535700
2021-06-07 12:23:10.586781,1031,139608828,22626932,22626932
2021-06-07 12:23:10.586795,1021,59093179,17599123,17599123
2021-06-07 12:23:10.586809,10001,39611557,3899120,3899120
2021-06-07 12:23:10.586832,0,0,0,1229361858
2021-06-07 12:26:10.675286,1044,32808,92956,92956
2021-06-07 12:26:10.675301,1043,32808,92956,92956
2021-06-07 12:26:10.675314,1042,32808,92956,92956
2021-06-07 12:26:10.675326,1014,733011569,192866570,192866570
2021-06-07 12:26:10.675339,1011,754359313,198098744,198098744
2021-06-07 12:26:10.675352,1022,53980603,16330781,16330781
2021-06-07 12:26:10.675364,1061,11960861,3253254,3253254
2021-06-07 12:26:10.675377,1012,766443806,201786251,201786251
2021-06-07 12:26:10.675389,1023,56176752,16955921,16955921
2021-06-07 12:26:10.675402,5001,124440745,43582049,43582049
2021-06-07 12:26:10.675416,10,110092257,45978537,45978537
2021-06-07 12:26:10.675428,1034,127491471,19388740,19388740
2021-06-07 12:26:10.675441,1033,134392919,21149103,21149103
2021-06-07 12:26:10.675453,1041,32808,92956,92956
2021-06-07 12:26:10.675466,3011,53313,113461,113461
2021-06-07 12:26:10.675478,3001,73818,124148,124148
2021-06-07 12:26:10.675490,11,1531664,1215782,1215782
2021-06-07 12:26:10.675503,2,1114419,348607,348607
2021-06-07 12:26:10.675515,1051,535898119,149798666,149798666
2021-06-07 12:26:10.675528,1024,81730339,23478596,23478596
2021-06-07 12:26:10.675541,4001,152025,453695,453695
2021-06-07 12:26:10.675555,1013,753646182,198635345,198635345
2021-06-07 12:26:10.675567,1,215697646,35431333,35431333
2021-06-07 12:26:10.675580,1032,125126181,18613589,18613589
2021-06-07 12:26:10.675592,1031,140446635,22706538,22706538
2021-06-07 12:26:10.675604,1021,59304996,17655600,17655600
2021-06-07 12:26:10.675616,10001,39960082,3933455,3933455
2021-06-07 12:26:10.675638,0,0,0,1232270589
2021-06-07 12:29:10.758397,1044,33096,93772,93772
2021-06-07 12:29:10.758413,1043,33096,93772,93772
2021-06-07 12:29:10.758427,1042,33096,93772,93772
2021-06-07 12:29:10.758440,1014,734253892,193196320,193196320
2021-06-07 12:29:10.758454,1011,755637000,198436659,198436659
2021-06-07 12:29:10.758468,1022,54202027,16389438,16389438
2021-06-07 12:29:10.758482,1061,11981378,3259906,3259906
2021-06-07 12:29:10.758496,1012,767723066,202125812,202125812
2021-06-07 12:29:10.758509,1023,56408394,17016725,17016725
2021-06-07 12:29:10.758524,5001,124836887,43702181,43702181
2021-06-07 12:29:10.758538,10,110226732,46043122,46043122
2021-06-07 12:29:10.758552,1034,128313980,19464955,19464955
2021-06-07 12:29:10.758566,1033,135230524,21228716,21228716
2021-06-07 12:29:10.758579,1041,33096,93772,93772
2021-06-07 12:29:10.758593,3011,53781,114457,114457
2021-06-07 12:29:10.758607,3001,74466,125235,125235
2021-06-07 12:29:10.758620,11,1534061,1218676,1218676
2021-06-07 12:29:10.758634,2,1119204,350696,350696
2021-06-07 12:29:10.758648,1051,537513887,150221404,150221404
2021-06-07 12:29:10.758662,1024,81991717,23547533,23547533
2021-06-07 12:29:10.758677,4001,153345,457655,457655
2021-06-07 12:29:10.758691,1013,754898631,198967895,198967895
2021-06-07 12:29:10.758705,1,217588479,35767662,35767662
2021-06-07 12:29:10.758718,1032,125952507,18692792,18692792
2021-06-07 12:29:10.758732,1031,141284426,22785124,22785124
2021-06-07 12:29:10.758745,1021,59516807,17711733,17711733
2021-06-07 12:29:10.758759,10001,40308607,3967790,3967790
2021-06-07 12:29:10.758783,0,0,0,1235167574
2021-06-07 12:32:10.839055,1044,33384,94588,94588
2021-06-07 12:32:10.839069,1043,33384,94588,94588
2021-06-07 12:32:10.839082,1042,33384,94588,94588
2021-06-07 12:32:10.839095,1014,735496215,193526000,193526000
2021-06-07 12:32:10.839108,1011,756914685,198774553,198774553
2021-06-07 12:32:10.839120,1022,54423453,16448025,16448025
2021-06-07 12:32:10.839133,1061,12001891,3266301,3266301
2021-06-07 12:32:10.839149,1012,769002316,202464797,202464797
2021-06-07 12:32:10.839162,1023,56640034,17077586,17077586
2021-06-07 12:32:10.839175,5001,125293203,43859200,43859200
2021-06-07 12:32:10.839193,10,110361221,46108615,46108615
2021-06-07 12:32:10.839206,1034,129136509,19542393,19542393
2021-06-07 12:32:10.839218,1033,136068147,21309180,21309180
2021-06-07 12:32:10.839230,1041,33384,94588,94588
2021-06-07 12:32:10.839243,3011,54249,115453,115453
2021-06-07 12:32:10.839255,3001,75114,126324,126324
2021-06-07 12:32:10.839267,11,1536071,1221138,1221138
2021-06-07 12:32:10.839280,2,1124946,353199,353199
2021-06-07 12:32:10.839294,1051,539129579,150638988,150638988
2021-06-07 12:32:10.839307,1024,82253093,23616328,23616328
2021-06-07 12:32:10.839320,4001,154665,461615,461615
2021-06-07 12:32:10.839332,1013,756151074,199299944,199299944
2021-06-07 12:32:10.839344,1,219479547,36113087,36113087
2021-06-07 12:32:10.839356,1032,126778807,18770266,18770266
2021-06-07 12:32:10.839369,1031,142122217,22863761,22863761
2021-06-07 12:32:10.839381,1021,59728614,17767605,17767605
2021-06-07 12:32:10.839393,10001,40657132,4002125,4002125
2021-06-07 12:32:10.839414,0,0,0,1238104835
2021-06-07 12:35:10.922328,1044,33672,95404,95404
2021-06-07 12:35:10.922343,1043,33672,95404,95404
2021-06-07 12:35:10.922355,1042,33672,95404,95404
2021-06-07 12:35:10.922368,1014,736738538,193855625,193855625
2021-06-07 12:35:10.922382,1011,758192380,199113040,199113040
2021-06-07 12:35:10.922395,1022,54644875,16506474,16506474
2021-06-07 12:35:10.922408,1061,12022404,3272696,3272696
2021-06-07 12:35:10.922420,1012,770281572,202804282,202804282
2021-06-07 12:35:10.922432,1023,56871672,17138294,17138294
2021-06-07 12:35:10.922444,5001,125691938,44006126,44006126
2021-06-07 12:35:10.922459,10,110495714,46174084,46174084
2021-06-07 12:35:10.922471,1034,129959024,19619188,19619188
2021-06-07 12:35:10.922483,1033,136905756,21388902,21388902
2021-06-07 12:35:10.922496,1041,33672,95404,95404
2021-06-07 12:35:10.922508,3011,54717,116449,116449
2021-06-07 12:35:10.922522,3001,75762,127412,127412
2021-06-07 12:35:10.922534,11,1537694,1223168,1223168
2021-06-07 12:35:10.922547,2,1129731,355286,355286
2021-06-07 12:35:10.922559,1051,540745295,151057893,151057893
2021-06-07 12:35:10.922572,1024,82514469,23685106,23685106
2021-06-07 12:35:10.922585,4001,155985,465575,465575
2021-06-07 12:35:10.922597,1013,757403523,199632768,199632768
2021-06-07 12:35:10.922609,1,221370721,36461297,36461297
2021-06-07 12:35:10.922622,1032,127605111,18848033,18848033
2021-06-07 12:35:10.922634,1031,142960018,22943061,22943061
2021-06-07 12:35:10.922648,1021,59940423,17823615,17823615
2021-06-07 12:35:10.922661,10001,41005657,4036460,4036460
2021-06-07 12:35:10.922682,0,0,0,1241036450
2021-06-07 12:38:11.003952,1044,33960,96220,96220
2021-06-07 12:38:11.003966,1043,33960,96220,96220
2021-06-07 12:38:11.003979,1042,33960,96220,96220
2021-06-07 12:38:11.003991,1014,737980865,194185769,194185769
2021-06-07 12:38:11.004004,1011,759470069,199451091,199451091
2021-06-07 12:38:11.004016,1022,54866297,16564967,16564967
2021-06-07 12:38:11.004029,1061,12042921,3279348,3279348
2021-06-07 12:38:11.004042,1012,771560826,203143418,203143418
2021-06-07 12:38:11.004054,1023,57103312,17199153,17199153
2021-06-07 12:38:11.004066,5001,126089947,44157768,44157768
2021-06-07 12:38:11.004080,10,110630207,46239789,46239789
2021-06-07 12:38:11.004093,1034,130781535,19695443,19695443
2021-06-07 12:38:11.004105,1033,137743351,21467793,21467793
2021-06-07 12:38:11.004117,1041,33960,96220,96220
2021-06-07 12:38:11.004129,3011,55185,117445,117445
2021-06-07 12:38:11.004141,3001,76410,128500,128500
2021-06-07 12:38:11.004154,11,1540085,1225788,1225788
2021-06-07 12:38:11.004166,2,1134516,357375,357375
2021-06-07 12:38:11.004179,1051,542361041,151479155,151479155
2021-06-07 12:38:11.004195,1024,82775847,23754035,23754035
2021-06-07 12:38:11.004207,4001,157305,469535,469535
2021-06-07 12:38:11.004221,1013,758655966,199965135,199965135
2021-06-07 12:38:11.004233,1,223262117,36821524,36821524
2021-06-07 12:38:11.004246,1032,128431415,18925731,18925731
2021-06-07 12:38:11.004258,1031,143797819,23022259,23022259
2021-06-07 12:38:11.004270,1021,60152234,17879689,17879689
2021-06-07 12:38:11.004283,10001,41354182,4070795,4070795
2021-06-07 12:38:11.004305,0,0,0,1243986385
2021-06-07 12:41:11.081153,1044,34248,97036,97036
2021-06-07 12:41:11.081167,1043,34248,97036,97036
2021-06-07 12:41:11.081180,1042,34248,97036,97036
2021-06-07 12:41:11.081197,1014,739223190,194515826,194515826
2021-06-07 12:41:11.081210,1011,760747756,199789118,199789118
2021-06-07 12:41:11.081225,1022,55087715,16623227,16623227
2021-06-07 12:41:11.081237,1061,12063436,3285871,3285871
2021-06-07 12:41:11.081249,1012,772840080,203482677,203482677
2021-06-07 12:41:11.081262,1023,57334950,17259852,17259852
2021-06-07 12:41:11.081274,5001,126488953,44309357,44309357
2021-06-07 12:41:11.081286,10,110764654,46302721,46302721
2021-06-07 12:41:11.081299,1034,131604054,19772211,19772211
2021-06-07 12:41:11.081311,1033,138580972,21548315,21548315
2021-06-07 12:41:11.081323,1041,34248,97036,97036
2021-06-07 12:41:11.081336,3011,55653,118441,118441
2021-06-07 12:41:11.081348,3001,77058,129589,129589
2021-06-07 12:41:11.081362,11,1542095,1228254,1228254
2021-06-07 12:41:11.081375,2,1140258,359885,359885
2021-06-07 12:41:11.081387,1051,543976811,151902728,151902728
2021-06-07 12:41:11.081400,1024,83037227,23823039,23823039
2021-06-07 12:41:11.081412,4001,158625,473495,473495
2021-06-07 12:41:11.081425,1013,759908413,200298049,200298049
2021-06-07 12:41:11.081437,1,225153204,37171059,37171059
2021-06-07 12:41:11.081450,1032,129257719,19003552,19003552
2021-06-07 12:41:11.081463,1031,144635624,23101757,23101757
2021-06-07 12:41:11.081475,1021,60364043,17935826,17935826
2021-06-07 12:41:11.081488,10001,41702707,4105130,4105130
2021-06-07 12:41:11.081510,0,0,0,1246928123
2021-06-07 12:44:11.160155,1044,34536,97852,97852
2021-06-07 12:44:11.160171,1043,34536,97852,97852
2021-06-07 12:44:11.160190,1042,34536,97852,97852
2021-06-07 12:44:11.160204,1014,740465511,194845517,194845517
2021-06-07 12:44:11.160216,1011,762025443,200127012,200127012
2021-06-07 12:44:11.160229,1022,55309135,16681506,16681506
2021-06-07 12:44:11.160241,1061,12083949,3292266,3292266
2021-06-07 12:44:11.160254,1012,774119332,203821692,203821692
2021-06-07 12:44:11.160266,1023,57566588,17320619,17320619
2021-06-07 12:44:11.160278,5001,126886049,44465621,44465621
2021-06-07 12:44:11.160291,10,110899145,46368124,46368124
2021-06-07 12:44:11.160306,1034,132426569,19848779,19848779
2021-06-07 12:44:11.160319,1033,139418597,21629203,21629203
2021-06-07 12:44:11.160331,1041,34536,97852,97852
2021-06-07 12:44:11.160344,3011,56121,119437,119437
2021-06-07 12:44:11.160356,3001,77706,130677,130677
2021-06-07 12:44:11.160369,11,1543720,1230378,1230378
2021-06-07 12:44:11.160381,2,1145043,361974,361974
2021-06-07 12:44:11.160394,1051,545592581,152324449,152324449
2021-06-07 12:44:11.160407,1024,83298605,23891904,23891904
2021-06-07 12:44:11.160421,4001,159945,477455,477455
2021-06-07 12:44:11.160433,1013,761160866,200631232,200631232
2021-06-07 12:44:11.160449,1,227044433,37519670,37519670
2021-06-07 12:44:11.160462,1032,130084019,19081135,19081135
2021-06-07 12:44:11.160474,1031,145473425,23181003,23181003
2021-06-07 12:44:11.160487,1021,60575858,17992019,17992019
2021-06-07 12:44:11.160499,10001,42051232,4139465,4139465
2021-06-07 12:44:11.160520,0,0,0,1249872545
2021-06-07 12:47:11.238545,1044,34824,98668,98668
2021-06-07 12:47:11.238560,1043,34824,98668,98668
2021-06-07 12:47:11.238573,1042,34824,98668,98668
2021-06-07 12:47:11.238585,1014,741707832,195175026,195175026
2021-06-07 12:47:11.238598,1011,763303134,200465319,200465319
2021-06-07 12:47:11.238610,1022,55530555,16739907,16739907
2021-06-07 12:47:11.238624,1061,12104460,3298533,3298533
2021-06-07 12:47:11.238637,1012,775398592,204161453,204161453
2021-06-07 12:47:11.238650,1023,57798228,17381443,17381443
2021-06-07 12:47:11.238662,5001,127283354,44622493,44622493
2021-06-07 12:47:11.238674,10,111033618,46432733,46432733
2021-06-07 12:47:11.238686,1034,133249080,19925106,19925106
2021-06-07 12:47:11.238699,1033,140256216,21709504,21709504
2021-06-07 12:47:11.238711,1041,34824,98668,98668
2021-06-07 12:47:11.238723,3011,56589,120433,120433
2021-06-07 12:47:11.238735,3001,78354,131765,131765
2021-06-07 12:47:11.238748,11,1546115,1233186,1233186
2021-06-07 12:47:11.238761,2,1160517,368153,368153
2021-06-07 12:47:11.238774,1051,547208303,152744105,152744105
2021-06-07 12:47:11.238787,1024,83559977,23960416,23960416
2021-06-07 12:47:11.238800,4001,161265,481415,481415
2021-06-07 12:47:11.238812,1013,762413313,200963874,200963874
2021-06-07 12:47:11.238824,1,228935300,37859553,37859553
2021-06-07 12:47:11.238837,1032,130910319,19158547,19158547
2021-06-07 12:47:11.238849,1031,146311232,23260626,23260626
2021-06-07 12:47:11.238862,1021,60787673,18048447,18048447
2021-06-07 12:47:11.238874,10001,42399757,4173800,4173800
2021-06-07 12:47:11.238897,0,0,0,1252810509
2021-06-07 12:50:11.319856,1044,35112,99484,99484
2021-06-07 12:50:11.319873,1043,35112,99484,99484
2021-06-07 12:50:11.319886,1042,35112,99484,99484
2021-06-07 12:50:11.319898,1014,742950155,195504485,195504485
2021-06-07 12:50:11.319911,1011,764580819,200803133,200803133
2021-06-07 12:50:11.319923,1022,55751977,16798328,16798328
2021-06-07 12:50:11.319936,1061,12124971,3304800,3304800
2021-06-07 12:50:11.319948,1012,776677842,204500447,204500447
2021-06-07 12:50:11.319961,1023,58029866,17442133,17442133
2021-06-07 12:50:11.319973,5001,127690214,44787910,44787910
2021-06-07 12:50:11.319985,10,111168111,46498391,46498391
2021-06-07 12:50:11.319998,1034,134071581,20000906,20000906
2021-06-07 12:50:11.320012,1033,141093843,21790384,21790384
2021-06-07 12:50:11.320025,1041,35112,99484,99484
2021-06-07 12:50:11.320037,3011,57057,121429,121429
2021-06-07 12:50:11.320049,3001,79002,132853,132853
2021-06-07 12:50:11.320061,11,1548123,1235552,1235552
2021-06-07 12:50:11.320073,2,1166207,370502,370502
2021-06-07 12:50:11.320086,1051,548824037,153164957,153164957
2021-06-07 12:50:11.320098,1024,83821353,24029248,24029248
2021-06-07 12:50:11.320111,4001,162585,485375,485375
2021-06-07 12:50:11.320123,1013,763665758,201296023,201296023
2021-06-07 12:50:11.320137,1,230827075,38235127,38235127
2021-06-07 12:50:11.320149,1032,131736617,19235935,19235935
2021-06-07 12:50:11.320161,1031,147149031,23339896,23339896
2021-06-07 12:50:11.320173,1021,60999484,18104612,18104612
2021-06-07 12:50:11.320189,10001,42748282,4208135,4208135
2021-06-07 12:50:11.320211,0,0,0,1255788497
2021-06-07 12:53:11.397831,1044,35400,100300,100300
2021-06-07 12:53:11.397845,1043,35400,100300,100300
2021-06-07 12:53:11.397858,1042,35400,100300,100300
2021-06-07 12:53:11.397871,1014,744192476,195834108,195834108
2021-06-07 12:53:11.397883,1011,765858506,201141091,201141091
2021-06-07 12:53:11.397895,1022,55973399,16856728,16856728
2021-06-07 12:53:11.397907,1061,12145484,3311193,3311193
2021-06-07 12:53:11.397921,1012,777957100,204840018,204840018
2021-06-07 12:53:11.397934,1023,58261508,17503060,17503060
2021-06-07 12:53:11.397946,5001,128078840,44940527,44940527
2021-06-07 12:53:11.397959,10,111302594,46563620,46563620
2021-06-07 12:53:11.397971,1034,134894094,20077428,20077428
2021-06-07 12:53:11.397983,1033,141931470,21871268,21871268
2021-06-07 12:53:11.397995,1041,35400,100300,100300
2021-06-07 12:53:11.398007,3011,57525,122425,122425
